31896	2.0	4364352
31896	4.0	439254
31896	2.0	4134392
31896	2.0	424392
31896	2.0	4274392
31896	2.0	4364392
32023	3.0	725573
32024	3.0	7115573
32025	3.0	7165573
32026	3.0	7255573
32027	3.0	7345573
32028	3.0	7435573
1155	1.0	-999
1155	2.0	-998
1155	3.0	-997
5155	1.0	-4999
5155	2.0	-4998
5155	3.0	-4997
8294	7.0	985117
8294	5.0	914785
8294	7.0	613557
10155	1.0	-9999
10155	2.0	-9998
10155	3.0	-9997
11673	6.0	1161126
12257	2.0	1126152
13887	7.0	4178257
14648	1.0	1126161
14648	6.0	1211126
16050	5.0	371285
16502	3.0	52243
1148	1.0	-999
1148	2.0	-998
1148	3.0	-997
5147	1.0	-4999
5147	2.0	-4998
5147	3.0	-4997
5486	8.0	51278
5486	2.0	513812
9456	3.0	57853
9456	8.0	553138
9456	8.0	553338
9456	8.0	58378
9456	8.0	583138
9456	3.0	533883
9456	8.0	511378
9456	8.0	5113138
9456	8.0	5113338
9456	8.0	512378
9456	8.0	5123138
9456	8.0	5123338
9456	8.0	514378
9456	8.0	5143138
9456	8.0	5143338
9456	8.0	515378
9456	8.0	5153138
9456	8.0	5153338
9456	8.0	516378
9456	8.0	5163138
9456	8.0	5163338
9456	8.0	517378
9456	8.0	5173138
9456	8.0	5173338
9456	8.0	518378
9456	8.0	5183138
9457	8.0	5183338
9457	8.0	519378
9457	8.0	5193138
9457	8.0	5193338
9457	8.0	52378
9457	8.0	523138
9457	8.0	523338
9457	8.0	521378
9457	8.0	5213138
9457	8.0	5213338
9457	8.0	522378
9457	8.0	5223138
9457	8.0	5223338
9457	8.0	523378
9457	8.0	5233138
9457	8.0	5233338
9457	8.0	526378
9457	8.0	5263138
9457	8.0	5263338
9457	8.0	529378
9457	8.0	5293138
9457	8.0	5293338
10132	1.0	-9999
10132	2.0	-9998
10132	3.0	-9997
10314	2.0	57812
10314	8.0	512138
10314	8.0	512338
10359	7.0	494327
10359	4.0	4327274
10359	7.0	4314327
12171	2.0	533812
15943	4.0	9255414
15943	5.0	9444255
17706	6.0	245866
17706	8.0	2286458
17706	8.0	2366458
17706	8.0	2386458
17706	8.0	546678
17706	8.0	5466138
17706	8.0	5466338
18812	5.0	9414255
18812	4.0	9255444
19512	7.0	311377
20122	1.0	-19999
20122	2.0	-19998
20122	3.0	-19997
22671	8.0	266458
22671	8.0	266548
22671	8.0	266578
22671	6.0	2458286
22671	8.0	2286548
22671	8.0	2286578
22671	6.0	2458366
22671	8.0	2366548
22671	8.0	2366578
22671	6.0	2458386
22671	8.0	2386548
22671	8.0	2386578
22671	6.0	578466
22671	6.0	5138466
22671	6.0	5338466
22671	8.0	551678
22671	8.0	5516138
22671	8.0	5516338
23019	4.0	432794
23019	7.0	4274327
23019	4.0	4327314
23019	7.0	6354247
23019	7.0	941427
23019	7.0	941447
23019	7.0	944427
23019	7.0	944447
23019	4.0	6247554
24912	1.0	35211
24913	2.0	311532
24913	2.0	1391472
24913	1.0	1472481
24913	2.0	356152
24913	1.0	3532561
24913	2.0	358152
24913	2.0	3581532
25271	5.0	9414495
25272	5.0	9444495
27594	7.0	4436327
28454	6.0	254866
28454	6.0	257866
28454	8.0	266668
28454	6.0	2548286
28454	6.0	2578286
28454	8.0	2286668
28454	6.0	2548366
28454	6.0	2578366
28454	8.0	2366668
28454	6.0	2548386
28454	6.0	2578386
28454	8.0	2386668
28454	6.0	578516
28454	6.0	5138516
28454	6.0	5338516
28454	8.0	562678
28454	8.0	5626138
28454	8.0	5626338
29624	1.0	-29999
29624	2.0	-29998
29624	3.0	-29997
29896	7.0	1472597
29896	7.0	1472647
29896	7.0	1472727
29896	2.0	337752
29896	7.0	3532377
29896	7.0	3652377
29915	2.0	31152
29916	1.0	353211
29916	2.0	311652
29916	1.0	1472391
29916	2.0	1481472
29916	1.0	352561
29916	2.0	3561532
29916	2.0	3561652
29916	1.0	352581
29916	1.0	3532581
29916	2.0	3581652
30603	8.0	4327738
30636	6.0	4327436
32338	1.0	337711
32339	1.0	1597391
32339	1.0	1647391
32339	1.0	1727391
32339	7.0	1391767
32339	1.0	1597481
32339	1.0	1647481
32339	1.0	1727481
32339	7.0	1481767
32339	7.0	3561377
32339	7.0	3581377
32339	7.0	3741377
32780	2.0	1597472
32780	2.0	1647472
32780	2.0	1727472
32780	2.0	1767472
32780	7.0	352377
32780	2.0	3377532
32780	2.0	3377652
32780	7.0	3752377
33923	6.0	553466
33923	6.0	553516
33923	6.0	553626
33923	6.0	55376
33924	6.0	553796
33924	6.0	583466
33924	6.0	583516
33924	6.0	583626
33924	6.0	58376
33924	6.0	583796
33924	3.0	5466113
33924	3.0	5516113
33924	6.0	5113626
33924	6.0	511376
33924	6.0	5113796
33924	3.0	5466123
33924	3.0	5516123
33924	6.0	5123626
33924	6.0	512376
33924	6.0	5123796
33924	3.0	5466143
33924	3.0	5516143
33924	6.0	5143626
33924	6.0	514376
33924	6.0	5143796
33924	3.0	5466153
33924	3.0	5516153
33924	6.0	5153626
33924	6.0	515376
33924	6.0	5153796
33924	3.0	5466163
33924	3.0	5516163
33924	6.0	5163626
33924	6.0	516376
33924	6.0	5163796
33924	3.0	5466173
33924	3.0	5516173
33924	6.0	5173626
33924	6.0	517376
33924	6.0	5173796
33924	3.0	5466183
33924	3.0	5516183
33924	6.0	5183626
33924	6.0	518376
33924	6.0	5183796
33924	3.0	5466193
33924	3.0	5516193
33924	6.0	5193626
33924	6.0	519376
33924	6.0	5193796
33924	3.0	546623
33924	3.0	551623
33924	6.0	523626
33924	6.0	52376
33924	6.0	523796
33924	3.0	5466213
33924	3.0	5516213
33924	6.0	5213626
33924	6.0	521376
33924	6.0	5213796
33924	3.0	5466223
33924	3.0	5516223
33924	6.0	5223626
33924	6.0	522376
33924	6.0	5223796
33924	3.0	5466233
33924	3.0	5516233
33924	6.0	5233626
33925	6.0	523376
33925	6.0	5233796
33925	3.0	5466263
33925	3.0	5516263
33925	6.0	5263626
33925	6.0	526376
33925	6.0	5263796
33925	3.0	5466293
33925	3.0	5516293
33925	6.0	5293626
33925	6.0	529376
33925	6.0	5293796
33925	6.0	5343466
33925	6.0	5343516
33925	6.0	5343626
33925	3.0	576343
33925	6.0	5343796
34115	3.0	51253
34115	3.0	51283
34115	3.0	512113
34115	3.0	512123
34115	3.0	512143
34115	3.0	512153
34115	3.0	512163
34115	3.0	512173
34115	3.0	512183
34115	3.0	512193
34115	3.0	51223
34115	3.0	512213
34115	3.0	512223
34115	3.0	512233
34115	3.0	512263
34115	3.0	512293
34116	3.0	512343
34116	6.0	266866
34116	8.0	266698
34116	8.0	266778
34116	6.0	2668286
34116	8.0	2286698
34116	8.0	2286778
34116	6.0	2668366
34116	8.0	2366698
34116	8.0	2366778
34116	6.0	2668386
34116	8.0	2386698
34116	8.0	2386778
34116	6.0	4738436
34116	6.0	578626
34116	6.0	5138626
34116	6.0	5338626
34116	8.0	57678
34116	8.0	576138
34116	8.0	576338
34116	8.0	579678
34116	8.0	5796138
34116	8.0	5796338
35580	1.0	365211
35580	2.0	311752
35580	1.0	3652561
35580	2.0	3561752
35580	1.0	3652581
35580	2.0	3581752
35580	1.0	352741
35580	1.0	3532741
35580	1.0	3652741
35580	2.0	3741752
36008	3.0	546653
36008	3.0	551653
36008	3.0	562653
36008	3.0	57653
36008	3.0	579653
36008	6.0	553916
36008	3.0	546683
36008	3.0	551683
36008	3.0	562683
36008	3.0	57683
36008	3.0	579683
36008	6.0	583916
36008	6.0	5113466
36008	6.0	5113516
36008	3.0	5626113
36008	3.0	576113
36008	3.0	5796113
36008	6.0	5113916
36008	6.0	5123466
36008	6.0	5123516
36008	3.0	5626123
36008	3.0	576123
36008	3.0	5796123
36008	6.0	5123916
36008	6.0	5143466
36008	6.0	5143516
36008	3.0	5626143
36008	3.0	576143
36008	3.0	5796143
36008	6.0	5143916
36008	6.0	5153466
36008	6.0	5153516
36008	3.0	5626153
36008	3.0	576153
36008	3.0	5796153
36008	6.0	5153916
36008	6.0	5163466
36008	6.0	5163516
36008	3.0	5626163
36008	3.0	576163
36008	3.0	5796163
36008	6.0	5163916
36008	6.0	5173466
36008	6.0	5173516
36008	3.0	5626173
36008	3.0	576173
36008	3.0	5796173
36008	6.0	5173916
36008	6.0	5183466
36008	6.0	5183516
36008	3.0	5626183
36009	3.0	576183
36009	3.0	5796183
36009	6.0	5183916
36009	6.0	5193466
36009	6.0	5193516
36009	3.0	5626193
36009	3.0	576193
36009	3.0	5796193
36009	6.0	5193916
36009	6.0	523466
36009	6.0	523516
36009	3.0	562623
36009	3.0	57623
36009	3.0	579623
36009	6.0	523916
36009	6.0	5213466
36009	6.0	5213516
36009	3.0	5626213
36009	3.0	576213
36009	3.0	5796213
36009	6.0	5213916
36009	6.0	5223466
36009	6.0	5223516
36009	3.0	5626223
36009	3.0	576223
36009	3.0	5796223
36009	6.0	5223916
36009	6.0	5233466
36009	6.0	5233516
36009	3.0	5626233
36009	3.0	576233
36009	3.0	5796233
36009	6.0	5233916
36009	6.0	5263466
36009	6.0	5263516
36009	3.0	5626263
36009	3.0	576263
36009	3.0	5796263
36009	6.0	5263916
36009	6.0	5293466
36009	6.0	5293516
36009	3.0	5626293
36009	3.0	576293
36009	3.0	5796293
36009	6.0	5293916
36009	3.0	5466343
36009	3.0	5516343
36009	3.0	5626343
36009	6.0	534376
36009	3.0	5796343
36009	6.0	5343916
36009	6.0	4813436
36009	6.0	4843436
36009	6.0	4883436
1190	1.0	-999
1190	2.0	-998
1190	3.0	-997
5190	1.0	-4999
5190	2.0	-4998
5190	3.0	-4997
5361	3.0	72533
5361	5.0	74325
10191	1.0	-9999
10191	2.0	-9998
10191	3.0	-9997
10479	7.0	73317
10479	3.0	71743
10479	7.0	715317
11415	2.0	319552
11415	5.0	392195
11415	5.0	3114195
1153	1.0	-999
1153	2.0	-998
1153	3.0	-997
5155	1.0	-4999
5155	2.0	-4998
5155	3.0	-4997
5414	1.0	46441
8115	4.0	44164
10056	3.0	72533
10154	1.0	-9999
10154	2.0	-9998
10154	3.0	-9997
10177	5.0	411695
11883	5.0	716825
12356	6.0	6122176
16812	3.0	617613
16812	6.0	6143176
16812	6.0	623176
16812	6.0	6243176
17194	2.0	613122
17194	3.0	6122143
17194	3.0	612223
17194	3.0	6122243
17194	3.0	618213
17194	3.0	6182143
17194	3.0	618223
17194	3.0	6182243
17194	3.0	626213
17194	3.0	6262143
17194	3.0	626223
17194	3.0	6262243
18115	2.0	6176122
18115	2.0	6176182
18115	2.0	6176262
18295	8.0	725168
18295	8.0	725198
20072	4.0	225714
20072	7.0	464317
20155	1.0	-19999
20155	2.0	-19998
20155	3.0	-19997
21520	5.0	73325
21851	6.0	464116
21852	6.0	464216
22228	1.0	431741
22762	6.0	495116
22762	6.0	495216
23096	7.0	4116317
23096	7.0	6176157
23096	7.0	4216317
23230	6.0	6182176
23230	6.0	6262176
23230	6.0	333286
23230	2.0	3276332
23230	6.0	3332326
23230	2.0	386352
23230	6.0	3352276
23230	6.0	3352326
23230	6.0	336286
23230	6.0	3362276
23230	2.0	3326362
23252	4.0	49564
23252	5.0	464415
23325	5.0	431795
23325	7.0	4415317
23788	7.0	441317
23899	2.0	6157122
23899	2.0	6157182
23899	2.0	6157262
25680	5.0	719825
25680	8.0	725348
25680	8.0	725388
25680	8.0	725468
26910	5.0	613485
26910	5.0	6143485
26910	5.0	623485
26910	5.0	6243485
26910	3.0	648533
27390	5.0	46495
27390	4.0	441564
27413	6.0	613176
27413	3.0	6176143
27413	3.0	617623
27413	3.0	6176243
27413	6.0	633176
27413	6.0	344386
27413	6.0	3443276
27413	6.0	3443326
27413	6.0	347386
27413	6.0	3473276
27413	6.0	3473326
27947	7.0	495317
27947	7.0	495457
27947	5.0	4317415
27947	7.0	4415457
27947	7.0	6485157
28000	4.0	411664
28000	4.0	421664
28000	6.0	464436
28065	7.0	214257
28065	7.0	214377
28065	7.0	21447
28065	4.0	431764
28065	4.0	445764
28160	6.0	4317116
28161	7.0	4116457
28162	6.0	6157176
28163	6.0	4317216
28164	7.0	4216457
28165	7.0	4436317
28166	7.0	4436457
28226	8.0	733168
28226	8.0	733198
28226	3.0	734833
28226	3.0	738833
28226	3.0	746833
28362	6.0	441116
28362	6.0	441216
28362	6.0	441436
28362	6.0	441496
28931	5.0	44195
28931	5.0	441415
29380	7.0	6122157
29380	7.0	6182157
29380	7.0	6262157
29574	1.0	-29999
29574	2.0	-29998
29574	3.0	-29997
29650	3.0	617633
29650	3.0	386443
29650	3.0	3276443
29650	3.0	3326443
29650	3.0	386473
29650	3.0	3276473
29650	3.0	3326473
29781	3.0	612213
29781	2.0	6143122
29781	2.0	623122
29781	2.0	6243122
29781	3.0	612233
29781	2.0	613182
29781	2.0	6143182
29781	2.0	623182
29781	2.0	6243182
29781	3.0	618233
29781	2.0	613262
29781	2.0	6143262
29781	2.0	623262
29781	2.0	6243262
29781	3.0	626233
29781	3.0	3332443
29781	3.0	3332473
29781	3.0	3352443
29781	3.0	3352473
29781	3.0	3362443
29781	3.0	3362473
29832	7.0	441457
29833	1.0	554771
29834	7.0	5131547
29835	7.0	5221547
29836	7.0	5231547
29837	7.0	5291547
29838	7.0	5421547
29839	5.0	445795
29839	5.0	4457415
29839	5.0	6157485
29839	7.0	2555257
29839	5.0	2377555
29839	7.0	255547
30341	5.0	6122485
30341	5.0	6182485
30341	5.0	6262485
30534	1.0	445741
30534	7.0	571547
30534	1.0	5547131
30534	1.0	5547221
30534	1.0	5547231
30534	1.0	5547291
30534	1.0	5547421
30534	7.0	5561547
30708	7.0	552547
30709	7.0	5532547
30710	7.0	5572547
32162	2.0	57152
32162	2.0	571532
32162	2.0	571572
32162	2.0	57162
32162	2.0	513152
32162	2.0	5131532
32162	2.0	5131572
32162	2.0	513162
32162	2.0	522152
32162	2.0	5221532
32162	2.0	5221572
32162	2.0	522162
32162	2.0	523152
32162	2.0	5231532
32162	2.0	5231572
32162	2.0	523162
32162	2.0	529152
32162	2.0	5291532
32162	2.0	5291572
32162	2.0	529162
32162	2.0	542152
32162	2.0	5421532
32162	2.0	5421572
32162	2.0	542162
32162	2.0	556152
32162	2.0	5561532
32162	2.0	5561572
32163	1.0	562561
32267	5.0	214555
32772	5.0	2257555
32772	7.0	2555377
32772	5.0	247555
32773	7.0	2635257
32773	7.0	2635377
32773	7.0	263547
32875	1.0	55271
32876	1.0	553271
32877	1.0	557271
32878	1.0	56271
32879	2.0	571612
32880	2.0	571652
32881	1.0	552131
32882	1.0	5532131
32883	1.0	5572131
32884	1.0	562131
32885	2.0	5131612
32886	2.0	5131652
32887	1.0	552221
32888	1.0	5532221
32889	1.0	5572221
32890	1.0	562221
32891	2.0	5221612
32892	2.0	5221652
32893	1.0	552231
32894	1.0	5532231
32895	1.0	5572231
32896	1.0	562231
32897	2.0	5231612
32898	2.0	5231652
32899	1.0	552291
32900	1.0	5532291
32901	1.0	5572291
32902	1.0	562291
32903	2.0	5291612
32904	2.0	5291652
32905	1.0	552421
32906	1.0	5532421
32907	1.0	5572421
32908	1.0	562421
32909	2.0	5421612
32910	2.0	5421652
32911	1.0	552561
32912	1.0	5532561
32913	1.0	5572561
32914	2.0	556162
32915	2.0	5561612
32915	2.0	5561652
32916	2.0	6485122
32916	2.0	6485182
32916	2.0	6485262
32916	4.0	443664
32916	4.0	449664
32916	6.0	464666
32916	5.0	421695
32916	6.0	495436
32916	6.0	495496
32916	5.0	466695
32916	6.0	4415116
32916	6.0	4415216
32916	6.0	4415436
32916	6.0	4415496
32916	5.0	4666415
32916	6.0	6485176
32916	7.0	571647
32916	7.0	5131647
32916	7.0	5221647
32916	7.0	5231647
32916	7.0	5291647
32916	7.0	5421647
32916	1.0	5547561
32916	7.0	5561647
32961	6.0	362386
32961	6.0	3623276
32961	6.0	3623326
32981	1.0	411641
32981	1.0	421641
32981	1.0	443641
32981	1.0	449641
32981	1.0	466641
1209	1.0	-999
1209	2.0	-998
1209	3.0	-997
4949	3.0	42113
4949	1.0	45321
4949	1.0	41341
4949	3.0	44153
5210	1.0	-4999
5210	2.0	-4998
5210	3.0	-4997
5574	7.0	42167
5574	7.0	44167
8680	3.0	68813
9472	3.0	46713
9472	3.0	46753
10210	1.0	-9999
10210	2.0	-9998
10210	3.0	-9997
15674	8.0	623288
18139	7.0	41367
18139	7.0	413137
18139	7.0	45367
18139	7.0	453137
20211	1.0	-19999
20211	2.0	-19998
20211	3.0	-19997
20212	3.0	413713
20212	3.0	413753
21308	8.0	735268
21308	5.0	726895
21308	8.0	7155268
21308	8.0	725268
21308	8.0	7275268
23607	6.0	421196
23607	6.0	421226
23607	6.0	441196
23607	6.0	441226
23607	1.0	3346121
23607	6.0	3121376
23607	6.0	3161346
23607	1.0	3376161
23607	6.0	3171346
23607	6.0	3171376
23607	6.0	3241346
23607	6.0	3241376
23863	4.0	3382364
24172	6.0	3364346
24172	6.0	3364376
24172	6.0	344346
24172	6.0	344376
24918	4.0	3121364
24918	4.0	312144
24918	4.0	3161364
24918	4.0	316144
24918	4.0	3171364
24918	4.0	317144
24918	4.0	3241364
24918	4.0	324144
24918	1.0	128431
24918	4.0	1331284
24919	4.0	1411284
25618	2.0	6111232
25618	2.0	3121382
25618	2.0	3121422
25618	2.0	3161382
25618	2.0	3161422
25618	2.0	3171382
25618	1.0	3422171
25618	2.0	3241382
25618	2.0	3241422
27163	6.0	1284446
27163	4.0	3346364
27163	4.0	3376364
27163	4.0	334644
27163	4.0	337644
27437	2.0	688232
27437	8.0	6232358
27437	8.0	6232458
28041	1.0	688111
28041	1.0	6358111
28041	1.0	6458111
28041	8.0	3121498
28041	8.0	3161498
28041	8.0	3171498
28041	1.0	3498241
28041	8.0	3461498
28835	8.0	3364498
28835	8.0	344498
29180	2.0	3364382
29180	4.0	338244
29180	2.0	3364422
29180	2.0	344422
29180	4.0	3512364
29180	4.0	351244
29202	4.0	42154
29202	4.0	44154
29202	1.0	3364121
29202	1.0	344121
29202	1.0	3364161
29202	1.0	344161
29202	1.0	3364171
29202	1.0	344171
29202	1.0	3364241
29202	1.0	344241
29202	4.0	131284
29202	1.0	1284331
29202	1.0	1284411
29202	4.0	3461364
29202	4.0	346144
29202	4.0	3531364
29202	4.0	353144
30003	1.0	-29999
30003	2.0	-29998
30003	3.0	-29997
30704	8.0	3346498
30704	8.0	3376498
31387	5.0	747335
31387	3.0	795473
31387	5.0	7473155
31387	5.0	747325
31387	5.0	7473275
31387	5.0	7473435
31387	5.0	7473485
31808	2.0	613232
32119	2.0	6358232
32119	2.0	6458232
32119	8.0	3382498
32119	8.0	3422498
32119	2.0	3498512
32379	4.0	1446284
32379	6.0	1284526
32379	6.0	454196
32379	6.0	454226
32400	8.0	467568
32400	8.0	4137568
32610	2.0	344382
32610	4.0	3422364
32610	4.0	342244
32610	2.0	3364512
32610	2.0	344512
32739	7.0	45467
32739	7.0	454137
32739	7.0	458467
32739	7.0	4584137
33107	3.0	735473
33107	5.0	747395
33107	3.0	7155473
33107	3.0	725473
33107	3.0	7275473
33107	3.0	7435473
33107	3.0	7485473
33107	5.0	7473555
33107	5.0	757335
33107	5.0	757395
33107	5.0	7573155
33107	5.0	757325
33107	5.0	7573275
33107	5.0	7573435
33107	5.0	7573485
33107	3.0	7555573
33626	1.0	46721
33627	7.0	421137
33628	7.0	421597
33629	1.0	46741
33630	7.0	441137
33631	7.0	441597
34558	3.0	456813
34559	3.0	456853
34560	8.0	61388
34561	3.0	635813
34562	3.0	645813
34563	8.0	7473268
34564	3.0	7268573
34711	4.0	362364
34711	4.0	36244
34711	4.0	46754
34712	4.0	413754
34712	7.0	454597
34712	4.0	467584
34712	4.0	4137584
34712	7.0	4584597
34976	3.0	459713
34976	3.0	459753
34996	5.0	726835
34996	8.0	795268
34996	5.0	7268155
34996	5.0	726825
34996	5.0	7268275
34996	8.0	7435268
34996	8.0	7485268
34996	8.0	7555268
35078	4.0	41354
35078	4.0	413584
35078	4.0	45354
35078	4.0	453584
35090	3.0	7555473
35091	3.0	735573
35092	3.0	795573
35093	3.0	7155573
35094	3.0	725573
35095	3.0	7275573
35096	3.0	7435573
35097	3.0	7485573
35098	5.0	7573555
35099	5.0	762335
35100	5.0	762395
35101	5.0	7623155
35102	5.0	762325
35103	5.0	7623275
35104	5.0	7623435
35105	5.0	7623485
35106	5.0	7623555
36303	8.0	413568
36303	8.0	453568
36303	8.0	613358
36303	8.0	613458
36303	3.0	7268473
36303	8.0	7573268
36303	3.0	7268623
36346	6.0	274666
36346	4.0	2666144
36346	6.0	2214666
36346	4.0	1526284
36346	4.0	419654
36346	4.0	422654
36346	6.0	4584196
36346	6.0	4584226
36377	1.0	6232111
36377	2.0	6111632
36377	2.0	6111672
36377	1.0	3382121
36377	1.0	3422121
36377	2.0	3121512
36377	2.0	312162
36377	1.0	3382161
36378	1.0	3422161
36378	2.0	3161512
36378	2.0	316162
36378	1.0	3382171
36378	2.0	3171422
36378	2.0	3171512
36378	2.0	317162
36378	1.0	3382241
36378	1.0	3422241
36378	2.0	3241512
36378	2.0	324162
36378	1.0	3382461
36378	1.0	3422461
36378	1.0	3512461
36378	2.0	346162
36378	1.0	3382531
36378	1.0	3422531
36378	1.0	3512531
36378	2.0	353162
36378	2.0	3541382
36378	2.0	3541422
36378	2.0	3541512
36378	2.0	354162
37242	1.0	413721
37242	1.0	459721
37242	1.0	413741
37242	1.0	459741
37242	7.0	461167
37242	7.0	4611137
37243	7.0	4611597
37243	7.0	465167
37243	7.0	4651137
37243	7.0	4651597
37255	1.0	45421
37256	4.0	421584
37257	1.0	45441
37258	4.0	441584
37259	1.0	3364461
37260	1.0	344461
37261	1.0	3364531
37262	1.0	344531
37263	1.0	3364541
37264	1.0	344541
37265	1.0	454611
37266	1.0	4584611
37267	1.0	454651
37268	1.0	4584651
37269	8.0	7623268
37270	8.0	7733268
37423	1.0	458421
37424	1.0	458441
37424	4.0	3541364
37424	4.0	354144
37424	4.0	461154
37424	4.0	4611584
37424	4.0	465154
37424	4.0	4651584
37424	2.0	3498382
37424	2.0	3498422
37424	8.0	3512498
37424	8.0	362498
37424	8.0	663288
37424	8.0	6632358
37424	8.0	6632458
37424	8.0	667288
37424	8.0	6672358
37424	8.0	6672458
37424	2.0	9188722
37424	8.0	9722328
37617	5.0	454695
37617	5.0	4584695
37617	7.0	419667
37617	7.0	4196137
37617	7.0	4196597
37617	7.0	4196717
37617	7.0	422667
37617	7.0	4226137
37617	7.0	4226597
37617	7.0	4226717
37745	1.0	469521
37745	1.0	469541
37745	5.0	6111745
37745	1.0	4695611
37745	1.0	4695651
38351	4.0	459754
38351	4.0	471754
38351	4.0	4597584
38351	4.0	4717584
38351	7.0	476467
38351	7.0	4764137
38351	7.0	4764597
38351	7.0	4764717
38390	8.0	6232788
38390	2.0	349862
38390	2.0	688632
38390	2.0	6358632
38390	2.0	6458632
38390	8.0	6632788
38390	2.0	688672
38390	2.0	6358672
38390	2.0	6458672
38390	8.0	6672788
38390	8.0	9722188
38390	2.0	9328722
38390	3.0	678813
38390	3.0	7268733
38390	8.0	7773268
1139	1.0	-999
1139	2.0	-998
1139	3.0	-997
5139	1.0	-4999
5139	2.0	-4998
5139	3.0	-4997
6240	2.0	71582
6240	5.0	78265
9015	3.0	78253
9015	3.0	782183
9015	2.0	753152
9015	3.0	7152183
10139	1.0	-9999
10139	2.0	-9998
10139	3.0	-9997
13826	2.0	75382
13826	2.0	718382
13826	3.0	782243
13826	3.0	715253
13826	2.0	7183152
13826	3.0	7152243
14641	1.0	84821
14641	8.0	89148
14641	8.0	81148
14641	8.0	811148
14641	8.0	812148
14641	8.0	813148
14641	8.0	814148
15802	5.0	78215
15802	2.0	76582
15802	5.0	782165
15802	5.0	715215
15802	5.0	715265
15802	5.0	7152165
15802	5.0	731215
15802	5.0	731265
15802	2.0	7165312
16619	5.0	75315
16619	5.0	75365
16619	3.0	716553
16619	5.0	718315
16619	5.0	718365
16619	3.0	7165183
16619	5.0	724315
16619	5.0	724365
16620	5.0	7243165
16620	5.0	73315
16620	5.0	73365
16620	5.0	733165
18490	3.0	71553
18490	3.0	76553
18490	5.0	753165
18490	3.0	715183
18490	3.0	765183
18490	5.0	7183165
18490	3.0	715243
18490	3.0	765243
18490	3.0	7165243
18490	3.0	71533
18490	3.0	76533
18490	3.0	716533
18490	5.0	9373225
19937	8.0	82148
19937	1.0	84891
19937	1.0	84811
19937	1.0	848111
19937	1.0	848121
19937	1.0	848131
19937	1.0	848141
19937	1.0	4238291
19937	8.0	4291358
20127	1.0	-19999
20127	2.0	-19998
20127	3.0	-19997
23628	8.0	4291238
23628	1.0	4358291
23628	8.0	341438
23916	1.0	344541
1197	1.0	-999
1197	2.0	-998
1197	3.0	-997
5197	1.0	-4999
5197	2.0	-4998
5197	3.0	-4997
6480	1.0	84821
10197	1.0	-9999
10197	2.0	-9998
10197	3.0	-9997
11351	8.0	82148
11374	2.0	71532
11374	5.0	73265
11374	5.0	732115
11374	5.0	732135
11374	5.0	71215
11375	2.0	76512
11375	5.0	712115
11375	5.0	712135
11509	3.0	732123
11509	3.0	712123
14880	2.0	712332
14880	2.0	712312
15195	5.0	73215
15195	2.0	76532
15195	2.0	711532
15195	2.0	713532
15196	5.0	732175
15196	5.0	73225
15196	2.0	71512
15196	5.0	71265
15196	2.0	711512
15196	2.0	713512
15196	5.0	712175
15196	5.0	71225
15285	5.0	712315
15285	5.0	712365
15285	5.0	7123115
15285	5.0	7123135
15285	3.0	7175123
15285	3.0	725123
15441	8.0	4151148
15441	1.0	4198151
17606	4.0	4151164
17606	1.0	4164221
19621	3.0	732213
19621	3.0	712213
20197	1.0	-19999
20197	2.0	-19998
20197	3.0	-19997
1149	1.0	-999
1149	2.0	-998
1149	3.0	-997
5149	1.0	-4999
5149	2.0	-4998
5149	3.0	-4997
10149	1.0	-9999
10149	2.0	-9998
10149	3.0	-9997
16462	7.0	528217
16462	8.0	5217118
16462	8.0	5217178
17706	3.0	324273
17706	2.0	383242
19944	4.0	423644
20149	1.0	-19999
20149	2.0	-19998
20149	3.0	-19997
21570	7.0	225837
21570	8.0	297258
21570	8.0	2137258
21570	8.0	521728
21570	7.0	5118217
21570	7.0	5178217
22369	6.0	818566
22369	5.0	8146185
22369	5.0	866265
22369	6.0	8265146
22745	2.0	373242
22745	3.0	324283
22745	3.0	3242273
22815	3.0	444153
22815	4.0	42344
